2.84310819819848,20.7,67.30000000000001,g
2.7066953947696337,21.3,71.0,g
9.66853777281977,87.5,12.5,r
9.335634711795853,86.2,13.700000000000001,r
3.624658851997313,37.9,52.2,r
9.885914101926938,88.0,11.5,r
2.1555623836521924,6.9,86.4,g
5.079933352648694,60.099999999999994,38.2,r
6.1430239383306535,72.5,24.9,r
6.949953184750713,79.5,19.3,r
2.6856152183109763,16.6,77.8,g
3.2165303759391093,35.9,63.7,r
5.340581441197731,66.06,31.019999999999996,r
9.344847956499436,86.4,13.350000000000001,r
8.286235185963955,82.92,16.77,r
7.076447193376885,80.33,18.83,r
7.111710064055287,80.07,19.17,r
2.1108268799826906,5.55,88.08,g
5.241062304614907,64.01,33.14,r
4.613833255547401,57.589999999999996,41.63,r
7.7450262198959265,82.08,17.549999999999997,r
6.787615619672035,78.31,20.75,r
7.071565025785791,79.83,19.33,r
6.084550660895146,73.58,24.93,r
8.372105504386575,83.45,16.27,r
3.1819769235335307,34.65,64.0,r
5.865447423922782,71.13000000000001,27.029999999999998,r
7.333205907240919,81.12,18.44,r
6.13131454150066,73.92999999999999,24.64,r
2.063079766179883,4.91,88.8,g
4.828737349993104,59.13,39.32,r
1.7681347427130112,1.32,77.07000000000001,g
9.342308750154222,86.0,13.69,r
2.9495651355610297,23.86,66.05,g
0.6932553557056472,0.0,41.370000000000005,r
9.61760367912979,87.15,12.620000000000001,r
9.235146751967992,85.50999999999999,14.2,r
9.026674326790081,84.93,14.82,r
3.5376300150095803,37.31,55.36,r
3.003886283697372,27.810000000000002,65.16,g
4.292909384723093,55.50000000000001,42.71,r
4.815446897382502,59.599999999999994,38.91,r
7.651152965813959,81.45,18.13,r
1.6327297768769304,0.32,66.43,g
3.216391052464484,34.8,64.36,r
6.3109727199250525,75.26,23.53,r
7.3242518645492245,81.23,18.32,r
1.8862727777936927,2.78,87.12,g
7.320313590695567,79.78,19.67,r
6.691102172677817,77.5,21.38,r
4.180467546417154,52.769999999999996,44.48,r
4.245938475279653,55.67999999999999,42.370000000000005,r
3.6424481730435976,38.56,51.160000000000004,r
3.2466589262488816,34.71,64.47,r
8.504220058913697,83.81,15.9,r
2.748044572597234,19.759999999999998,70.41,g
7.007758496823795,79.52,19.66,r
5.918550512001592,71.87,26.240000000000002,r
8.862244711933924,84.65,15.049999999999999,r
2.8993111562018257,21.52,66.8,g
6.20664853980047,75.36,23.14,r
3.433350849312348,36.47,58.86,r
8.61421336741333,84.05,15.6,r
4.59778002043326,57.199999999999996,42.02,r
6.7221663190620555,78.36999999999999,20.65,r
1.7564035579613835,1.4200000000000002,75.66000000000001,g
6.43528454640921,76.01,22.66,r
4.226572136103614,55.13,42.86,r
9.049790962708125,85.7,14.01,r
9.320502149061507,85.52,14.24,r
1.4395760032489107,0.03,53.900000000000006,r
1.5040860839173538,0.1,58.120000000000005,r
5.92921983367492,71.5,26.76,r
3.8891670034596717,46.96,47.55,r
8.973169753724008,85.15,14.59,r
7.300799797805817,80.39,18.970000000000002,r
2.39600814297372,10.82,79.89,g
7.266523988278071,80.32000000000001,19.040000000000003,r
1.7504211203769005,1.31,75.36,g
1.422044258752595,0.02,53.15,r
7.593410246047913,80.91000000000001,18.66,r
8.31944979465604,83.89,15.76,r
5.2064406004013035,63.29,34.03,r
5.640350542163731,69.99,27.93,r
3.7224697122008603,40.760000000000005,49.88,r
6.5423741207554915,77.03,21.65,r
3.44212539336834,35.68,59.940000000000005,r
1.9440031978024257,2.75,92.83,g
1.4590211201315697,0.03,54.949999999999996,r
9.258632904423338,85.63,14.08,r
2.7791199241801743,20.9,67.95,g
6.824307361577747,78.38000000000001,20.64,r
5.93796120820721,72.07000000000001,26.08,r
6.278828979594807,74.06,24.44,r
6.397707917657524,76.22,22.45,r
2.857444155437083,20.94,67.09,g
3.471003507649079,37.46,57.06,r
7.024400063646307,79.32000000000001,19.8,r
2.230573944578278,9.73,89.08,g
9.013608306052038,85.47,14.299999999999999,r
8.508349972989777,84.14,15.540000000000001,r
2.424807866953174,10.89,79.73,g
2.449590132412975,11.03,79.78,g
6.888305359171654,78.39,20.61,r
3.054541962170288,30.04,65.53999999999999,g
4.100741807037195,52.470000000000006,44.15,r
6.123388725666808,73.57000000000001,24.9,r
3.0760056921425156,30.79,65.47,g
8.68377393155921,84.23,15.53,r
2.246712513793351,10.74,87.97,g
2.784713249265865,19.98,69.16,g
2.3868723473841924,10.92,80.0,g
7.913382131440283,82.61,17.119999999999997,r
3.225670305987736,35.260000000000005,63.74999999999999,r
8.916412863557337,84.97,14.77,r
4.213773164660735,54.22,43.49,r
5.6509214295457575,69.23,28.599999999999998,r
7.964975556212168,82.52000000000001,17.24,r
9.818697631357043,87.41,12.35,r
8.334322238808735,82.99,16.78,r
1.487282521005686,0.03,57.099999999999994,r
6.085611451286884,72.7,25.540000000000003,r
3.2736141887204826,35.07,64.14999999999999,r
3.552477102520654,38.12,54.48,r
4.1204445469107585,52.52,44.09,r
7.688491607180996,80.28,19.24,r
9.785605283180946,87.51,12.27,r
3.711249903997106,40.0,49.91,r
9.474439407462507,86.47,13.26,r
9.906828824728903,88.14,11.66,r
5.9569963356444084,72.85000000000001,25.34,r
5.596543544701743,69.14,28.64,r
9.251736214458964,86.58,13.19,r
3.980368500480261,49.21,45.660000000000004,r
2.0730968029634025,5.19,88.58,g
4.545787017709074,58.07,41.19,r
9.669781479657852,87.4,12.36,r
9.115869461867176,85.49,14.219999999999999,r
1.8280383778132776,1.47,81.62,g
5.091712818248907,62.55,35.32,r
6.787143778875132,78.56,20.21,r
8.9522514492341,85.27,14.42,r
8.76959178733613,84.39999999999999,15.36,r
2.0295602298386077,5.16,89.09,g
2.9176157125272937,21.91,66.58,g
4.900122702432144,60.69,37.53,r
7.817831138694073,82.38,17.29,r
7.259936292029823,80.94,18.44,r
7.950450827781717,82.94,16.78,r
3.737663203750895,41.63,48.71,r
8.464538254800424,83.75,16.05,r
7.743475312438844,81.56,18.05,r
3.7409142725298734,41.74,49.830000000000005,r
9.441319951251394,86.97,12.67,r
3.6907015464737922,40.12,49.6,r
8.870672639857547,85.31,14.45,r
1.9829680154944178,2.75,92.97,g
7.951017680745794,82.5,17.19,r
4.9983215790453155,61.150000000000006,36.71,r
